Order ID,Order Date,Ship Mode,Customer Name,Segment,Country,City,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2016-157707,10/10/2016,First Class,Corey Catlett,Corporate,United States,Denver,West,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",120.784,1,0.2,13.5882
US-2015-126753,8/16/2015,Standard Class,Sung Pak,Corporate,United States,Philadelphia,East,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352,3,0.2,0.0
CA-2014-113383,9/10/2014,First Class,Sandra Flanagan,Consumer,United States,Clifton,East,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",254.9,5,0.0,76.47
US-2015-165743,11/20/2015,Second Class,Michelle Moray,Consumer,United States,Aurora,West,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,145.764,6,0.7,-247.7988
US-2017-105998,11/3/2017,First Class,Clay Rozendal,Home Office,United States,San Diego,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1673.184,12,0.2,20.9148
US-2014-148194,5/4/2014,First Class,Bill Shonely,Corporate,United States,Seattle,West,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.18,7,0.0,3.8976
CA-2014-143210,12/1/2014,First Class,Anna Andreadi,Consumer,United States,Lowell,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",45.84,3,0.0,15.5856
CA-2014-143210,12/1/2014,First Class,Anna Andreadi,Consumer,United States,Lowell,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,9.82,2,0.0,3.2406
CA-2015-110863,11/17/2015,Standard Class,Anna Andreadi,Consumer,United States,Oklahoma City,Central,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,1323.9,5,0.0,383.931
CA-2017-120168,5/25/2017,Same Day,Trudy Brown,Consumer,United States,New York City,East,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,0.0,6.0288
US-2014-131870,9/9/2014,First Class,Nicole Fjeld,Home Office,United States,Lancaster,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,60.672,6,0.2,12.8928
CA-2014-129189,7/21/2014,Standard Class,Harry Marie,Corporate,United States,Dallas,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93,5,0.3,-93.99
CA-2015-132465,9/11/2015,Second Class,Don Miller,Corporate,United States,New York City,East,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,2,0.0,50.5632
CA-2016-158806,1/7/2016,Standard Class,Neoma Murray,Consumer,United States,Amarillo,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",23.076,3,0.6,-10.9611
CA-2015-119690,6/25/2015,First Class,Mark Van Huff,Consumer,United States,Houston,Central,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",75.384,9,0.6,-20.7306
CA-2017-109393,6/30/2017,Second Class,John Castell,Consumer,United States,Los Angeles,West,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",435.999,3,0.15,5.1294
CA-2017-121489,8/21/2017,Second Class,Candace McMahon,Corporate,United States,Seattle,West,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",388.704,6,0.2,38.8704
US-2017-133081,3/11/2017,Standard Class,Paul Van Hugh,Home Office,United States,Cambridge,East,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72,1,0.0,11.7568
CA-2014-144974,9/26/2014,Standard Class,Craig Molinari,Corporate,United States,Philadelphia,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,21.184,1,0.2,4.7664
CA-2015-121188,8/28/2015,Standard Class,Cassandra Brandow,Consumer,United States,Los Angeles,West,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307.666,2,0.15,28.9568
CA-2015-121188,8/28/2015,Standard Class,Cassandra Brandow,Consumer,United States,Los Angeles,West,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,4.16,2,0.0,1.7472
US-2015-160563,10/20/2015,Standard Class,Noel Staavos,Corporate,United States,San Francisco,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,16.02,6,0.0,6.0876
CA-2017-151750,1/1/2017,Standard Class,Janet Martin,Consumer,United States,Huntsville,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",141.42,5,0.6,-187.3815
CA-2017-151750,1/1/2017,Standard Class,Janet Martin,Consumer,United States,Huntsville,Central,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,310.744,4,0.3,-26.6352
CA-2015-106187,6/23/2015,Standard Class,Randy Ferguson,Corporate,United States,East Point,South,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,3,0.0,9.3228
CA-2016-105753,10/20/2016,Standard Class,Lindsay Castell,Home Office,United States,Arlington,South,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,61.1,5,0.0,18.33
CA-2017-133046,7/27/2017,Second Class,Dennis Kane,Consumer,United States,Seattle,West,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,23.88,3,0.0,10.5072
CA-2017-159149,2/17/2017,First Class,Cyra Reiten,Home Office,United States,Houston,Central,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",89.0664,1,0.32,-17.0274
US-2017-167570,12/8/2017,Standard Class,Emily Grady,Consumer,United States,Philadelphia,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,215.544,4,0.3,-58.5048
CA-2017-160122,11/18/2017,Standard Class,Russell D'Ascenzo,Consumer,United States,Chicago,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,127.386,2,0.3,-25.4772
CA-2016-130393,12/1/2016,Second Class,John Murray,Consumer,United States,San Angelo,Central,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",248.43,5,0.3,-17.745
CA-2016-130393,12/1/2016,Second Class,John Murray,Consumer,United States,San Angelo,Central,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.246,2,0.3,-1.2178
CA-2017-101014,8/29/2017,Standard Class,Rick Wilson,Corporate,United States,Los Angeles,West,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02,3,0.0,41.4456
US-2017-106551,7/22/2017,Standard Class,Eric Barreto,Consumer,United States,Chicago,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,526.344,4,0.3,-75.192
CA-2016-116722,11/11/2016,Standard Class,Liz Pelletier,Consumer,United States,San Francisco,West,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.9096
CA-2016-116722,11/11/2016,Standard Class,Liz Pelletier,Consumer,United States,San Francisco,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,3,0.2,0.0
US-2017-150070,9/7/2017,Standard Class,Joseph Airdo,Consumer,United States,Modesto,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,0.2,-28.2744
CA-2017-157350,8/26/2017,Standard Class,Darren Powers,Consumer,United States,Chicago,Central,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,5,0.6,-43.848
CA-2015-131352,10/8/2015,Standard Class,Gene Hale,Corporate,United States,Dallas,Central,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",72.78,3,0.6,-70.9605
CA-2016-118073,8/12/2016,Standard Class,Cindy Schnelling,Corporate,United States,Lakeland,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,562.2925,7,0.45,-255.5875
CA-2014-103219,11/9/2014,Standard Class,Benjamin Farhat,Home Office,United States,New York City,East,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",56.52,9,0.0,21.4776
CA-2016-100993,2/5/2016,Standard Class,Annie Zypern,Consumer,United States,San Diego,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,557.728,4,0.2,6.9716
CA-2014-167997,1/26/2014,First Class,Carol Adams,Corporate,United States,Rapid City,Central,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0.0,39.7488
CA-2016-131296,10/4/2016,Standard Class,Melanie Seite,Consumer,United States,Baltimore,East,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239.372,2,0.3,-23.9372
CA-2016-134138,2/16/2016,Standard Class,John Dryer,Consumer,United States,Belleville,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,227.96,2,0.0,36.4736
CA-2015-168207,11/2/2015,Standard Class,Liz Thompson,Consumer,United States,San Diego,West,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,96.96,6,0.0,33.936
CA-2015-168207,11/2/2015,Standard Class,Liz Thompson,Consumer,United States,San Diego,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,512.499,3,0.15,-30.147
CA-2016-144148,7/31/2016,Standard Class,Anna Hberlin,Corporate,United States,San Francisco,West,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,863.128,7,0.2,-32.3673
CA-2017-107174,11/6/2017,Standard Class,Adam Bellavance,Home Office,United States,Seattle,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,2036.86,7,0.0,366.6348
CA-2017-107174,11/6/2017,Standard Class,Adam Bellavance,Home Office,United States,Seattle,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 ÒPillow SoftÓ Series Mid Back Swivel/Tilt Chairs,449.568,2,0.2,-73.0548
CA-2015-112767,8/2/2015,Standard Class,Darren Koutras,Consumer,United States,Springfield,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,277.5,4,0.5,-188.7
CA-2015-119879,11/21/2015,Standard Class,Shahid Shariari,Consumer,United States,Philadelphia,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",1252.704,8,0.4,-480.2032
CA-2017-155642,5/18/2017,Standard Class,Brendan Murry,Corporate,United States,Chicago,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608,3,0.6,-10.1736
CA-2017-155642,5/18/2017,Standard Class,Brendan Murry,Corporate,United States,Chicago,Central,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1.892,1,0.6,-0.9933
CA-2015-136728,9/13/2015,Second Class,Arthur Gainer,Consumer,United States,Chicago,Central,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",170.072,4,0.3,-12.148
US-2017-155866,11/17/2017,Standard Class,Christopher Conant,Consumer,United States,New York City,East,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,0.0,76.9816
CA-2015-141327,11/30/2015,First Class,Lena Radford,Consumer,United States,Durham,South,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,335.744,2,0.2,25.1808
CA-2015-114811,11/8/2015,Same Day,Keith Dawkins,Corporate,United States,New York City,East,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,11.82,3,0.0,4.728
CA-2015-114811,11/8/2015,Same Day,Keith Dawkins,Corporate,United States,New York City,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,577.764,2,0.1,115.5528
CA-2015-122266,4/26/2015,Standard Class,Sue Ann Reed,Consumer,United States,Daytona Beach,South,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,191.5155,1,0.45,-76.6062
CA-2016-116337,11/7/2016,Standard Class,Michael Chen,Consumer,United States,Dallas,Central,FUR-FU-10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",44.46,5,0.6,-17.784
CA-2014-120775,10/3/2014,Standard Class,Russell D'Ascenzo,Consumer,United States,Dallas,Central,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,31.776,3,0.6,-19.0656
CA-2016-123050,4/4/2016,Second Class,Becky Castell,Home Office,United States,Troy,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",82.64,2,0.0,7.4376
CA-2016-162355,6/30/2016,Second Class,Philip Fox,Consumer,United States,Sandy Springs,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266.86,7,0.0,291.3778
CA-2017-102204,5/1/2017,Standard Class,Caroline Jumper,Consumer,United States,Jacksonville,South,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.262,4,0.45,-458.1468
CA-2017-102204,5/1/2017,Standard Class,Caroline Jumper,Consumer,United States,Jacksonville,South,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.2,0.0
CA-2017-103065,10/20/2017,Same Day,Pete Takahito,Consumer,United States,Jacksonville,South,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,43.936,4,0.2,6.0412
CA-2014-109897,8/12/2014,Standard Class,Ben Wallace,Consumer,United States,San Francisco,West,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",85.44,3,0.0,31.6128
CA-2015-140221,3/5/2015,Second Class,Maribeth Schnelling,Consumer,United States,Chicago,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,4.712,2,0.6,-1.8848
CA-2017-121790,1/30/2017,Standard Class,Liz Preis,Consumer,United States,Aurora,Central,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,69.375,1,0.5,-47.175
CA-2016-169670,12/25/2016,Standard Class,Joe Elijah,Consumer,United States,New York City,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.056,8,0.1,313.2624
CA-2016-139549,10/20/2016,Standard Class,Muhammed Yedwab,Corporate,United States,El Cajon,West,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387.136,4,0.2,4.8392
CA-2017-134810,5/9/2017,First Class,Matt Connell,Corporate,United States,Jacksonville,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,207.0,3,0.2,25.875
CA-2015-154284,12/21/2015,Second Class,Sam Zeldin,Home Office,United States,Saint Charles,Central,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",51.756,3,0.6,-33.6414
US-2015-158911,7/5/2015,Standard Class,Roland Schwarz,Corporate,United States,Charlotte,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,4.928,2,0.2,0.7392
US-2017-167318,7/26/2017,Standard Class,George Zrebassa,Corporate,United States,Los Angeles,West,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",362.352,3,0.2,45.294
CA-2017-135419,11/3/2017,Standard Class,Bruce Geld,Consumer,United States,Bakersfield,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.368,4,0.2,36.4776
CA-2014-168312,3/1/2014,Standard Class,Giulietta Weimer,Consumer,United States,Houston,Central,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,376.509,3,0.3,-43.0296
US-2017-105935,1/26/2017,Standard Class,Bradley Drucker,Consumer,United States,Columbus,South,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,62.72,4,0.0,24.4608
CA-2014-161508,7/12/2014,Standard Class,Paul Van Hugh,Home Office,United States,League City,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,512.358,3,0.3,-14.6388
CA-2016-153269,3/9/2016,First Class,Pamela Stobb,Consumer,United States,Andover,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",354.9,5,0.0,88.725
CA-2017-135076,4/13/2017,Standard Class,Yana Sorensen,Corporate,United States,Hesperia,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",436.704,6,0.2,-38.2116
US-2014-155544,3/21/2014,Standard Class,Gary McGarr,Consumer,United States,Knoxville,South,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,32.952,3,0.2,6.5904
US-2014-155544,3/21/2014,Standard Class,Gary McGarr,Consumer,United States,Knoxville,South,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,218.376,3,0.2,-10.9188
US-2015-115238,4/30/2015,Standard Class,Jane Waco,Corporate,United States,Lawrence,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",31.4,5,0.0,13.188
US-2015-115238,4/30/2015,Standard Class,Jane Waco,Corporate,United States,Lawrence,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",9.48,1,0.0,3.792
US-2015-115238,4/30/2015,Standard Class,Jane Waco,Corporate,United States,Lawrence,East,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imge Series Desk Accessories, Clear",24.3,5,0.0,10.449
CA-2017-132199,5/3/2017,Standard Class,Bill Overfelt,Corporate,United States,Philadelphia,East,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",32.448,2,0.2,7.3008
CA-2017-132199,5/3/2017,Standard Class,Bill Overfelt,Corporate,United States,Philadelphia,East,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,373.47,5,0.4,-112.041
CA-2016-163174,8/26/2016,Standard Class,Xylona Preis,Consumer,United States,Athens,South,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54,3,0.0,41.0388
CA-2017-147207,1/2/2017,Second Class,Trudy Schmidt,Consumer,United States,El Paso,Central,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",913.43,5,0.3,-169.637
CA-2016-118745,6/11/2016,Standard Class,Seth Vernon,Consumer,United States,Los Angeles,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,902.712,3,0.2,33.8517
CA-2016-163972,10/17/2016,Standard Class,Michael Granlund,Home Office,United States,Fresno,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",120.666,2,0.15,21.294
CA-2016-113726,11/24/2016,Standard Class,Steve Carroll,Home Office,United States,Seattle,West,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,0.0,33.7266
CA-2016-163048,2/8/2016,Standard Class,Mark Haberlin,Corporate,United States,Houston,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,241.5,4,0.3,0.0
CA-2017-110625,12/23/2017,Standard Class,Julia Barnett,Home Office,United States,Danbury,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,0.0,9.8856
CA-2016-142594,12/1/2016,Second Class,Eva Jacobs,Consumer,United States,Franklin,East,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",111.15,5,0.0,48.906
CA-2016-142594,12/1/2016,Second Class,Eva Jacobs,Consumer,United States,Franklin,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,366.009,3,0.3,-47.0583
CA-2017-120061,11/2/2017,Second Class,Sharelle Roach,Home Office,United States,Springfield,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.372,2,0.3,-35.5136
CA-2015-110814,12/5/2015,Second Class,Brian Derr,Consumer,United States,New York City,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",164.646,3,0.1,12.8058
CA-2017-140480,7/8/2017,Standard Class,Harold Engle,Corporate,United States,Newark,East,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,83.92,4,0.0,5.8744
CA-2017-140480,7/8/2017,Standard Class,Harold Engle,Corporate,United States,Newark,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,39.98,2,0.0,9.1954
CA-2016-130820,11/15/2016,Same Day,Odella Nelson,Corporate,United States,Burlington,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,630.024,4,0.4,-199.5076
CA-2017-132290,3/10/2017,Standard Class,Maribeth Dona,Consumer,United States,Dallas,Central,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",933.408,4,0.3,-173.3472
CA-2017-118199,5/9/2017,First Class,Laurel Beltran,Home Office,United States,Seattle,West,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",286.85,1,0.0,63.107
CA-2017-150091,10/12/2017,Standard Class,Nora Paige,Consumer,United States,Lakewood,East,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,40.48,2,0.0,17.4064
CA-2017-150091,10/12/2017,Standard Class,Nora Paige,Consumer,United States,Lakewood,East,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",2154.9,5,0.0,129.294
CA-2016-118129,12/19/2016,Second Class,Clay Ludtke,Consumer,United States,Reading,East,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",303.92,5,0.2,-30.392
CA-2017-155621,11/8/2017,Standard Class,Kean Nguyen,Corporate,United States,Baltimore,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,274.2,10,0.0,112.422
US-2014-127635,9/14/2014,Second Class,Scott Cohen,Corporate,United States,Corpus Christi,Central,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,9.96,5,0.6,-6.723
CA-2017-125451,10/23/2017,First Class,Adam Hart,Corporate,United States,Cranston,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,240.744,4,0.3,-13.7568
CA-2017-125451,10/23/2017,First Class,Adam Hart,Corporate,United States,Cranston,East,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",35.0,4,0.0,14.7
CA-2017-125451,10/23/2017,First Class,Adam Hart,Corporate,United States,Cranston,East,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,2,0.0,50.5632
CA-2017-125451,10/23/2017,First Class,Adam Hart,Corporate,United States,Cranston,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,3,0.3,-127.5792
CA-2016-125087,4/18/2016,Standard Class,Thea Hudgings,Corporate,United States,Houston,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344.372,4,0.3,-93.4724
CA-2016-125087,4/18/2016,Standard Class,Thea Hudgings,Corporate,United States,Houston,Central,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",127.88,5,0.6,-67.137
US-2017-118556,5/28/2017,Second Class,Tiffany House,Corporate,United States,Chicago,Central,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",106.869,3,0.3,-29.0073
US-2016-164196,11/11/2016,Standard Class,Alejandro Savely,Corporate,United States,Noblesville,Central,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,2678.94,6,0.0,241.1046
US-2017-132031,4/23/2017,Standard Class,Parhena Norris,Home Office,United States,Clarksville,South,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,387.136,4,0.2,-14.5176
US-2017-132031,4/23/2017,Standard Class,Parhena Norris,Home Office,United States,Clarksville,South,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,77.952,3,0.2,-11.6928
CA-2017-142391,9/24/2017,Same Day,Philip Brown,Consumer,United States,Seattle,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,199.8,10,0.0,71.928
CA-2016-158841,2/2/2016,Second Class,Sanjit Engle,Consumer,United States,Arlington,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,18.69,7,0.0,7.1022
CA-2015-102316,3/1/2015,Second Class,Dave Hallsten,Corporate,United States,Los Angeles,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752,3,0.2,-20.7846
CA-2016-109400,5/2/2016,Standard Class,Nick Radford,Consumer,United States,Amarillo,Central,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744,4,0.3,-110.0232
CA-2016-144645,2/2/2016,Standard Class,Noel Staavos,Corporate,United States,Houston,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",73.784,2,0.6,-77.4732
CA-2017-149720,6/4/2017,Second Class,Erin Mull,Consumer,United States,Frisco,Central,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,30.336,6,0.6,-17.4432
CA-2017-118003,12/4/2017,Standard Class,Doug O'Connell,Consumer,United States,Paterson,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",12.99,1,0.0,1.5588
CA-2017-118003,12/4/2017,Standard Class,Doug O'Connell,Consumer,United States,Paterson,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",182.22,3,0.0,45.555
CA-2017-118003,12/4/2017,Standard Class,Doug O'Connell,Consumer,United States,Paterson,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,302.94,3,0.0,18.1764
CA-2016-141887,1/11/2016,Standard Class,Mark Packer,Home Office,United States,Columbus,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,54.992,14,0.2,8.9362
CA-2017-161172,3/16/2017,Same Day,Susan Pistek,Consumer,United States,Columbus,East,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,51.264,6,0.2,7.6896
CA-2017-137624,11/10/2017,Standard Class,Maria Etezadi,Home Office,United States,Los Angeles,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",241.424,2,0.2,-36.2136
CA-2016-156748,11/30/2016,Standard Class,Bruce Stewart,Consumer,United States,Detroit,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,3,0.0,35.0973
CA-2015-157287,12/22/2015,First Class,Harold Ryan,Corporate,United States,Philadelphia,East,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,422.625,7,0.3,0.0
